year,month,day,hour,minute,second,freq_MHz,utc_hr
2017,8,20,18,54,15.4,9999999.9874,18.90427778
2017,8,20,18,54,27.3,10000000.0030,18.90758333
2017,8,20,18,54,39.2,9999999.9978,18.91088889
2017,8,20,18,54,51,9999999.9938,18.91416667
2017,8,20,18,55,2.9,10000000.0002,18.91747222
2017,8,20,18,55,14.8,10000000.0122,18.92077778
2017,8,20,18,55,26.7,10000000.0203,18.92408333
2017,8,20,18,55,38.6,10000000.0109,18.92738889
2017,8,20,18,55,50.5,10000000.0110,18.93069444
2017,8,20,18,56,2.4,9999999.9724,18.934
2017,8,20,18,56,14.3,9999999.9860,18.93730556
2017,8,20,18,56,26.2,10000000.0066,18.94061111
2017,8,20,18,56,38,10000000.0197,18.94388889
2017,8,20,18,56,49.9,10000000.0223,18.94719444
2017,8,20,18,57,1.8,10000000.0009,18.9505
2017,8,20,18,57,13.7,10000000.0021,18.95380556
2017,8,20,18,57,25.6,9999999.9931,18.95711111
2017,8,20,18,57,37.5,9999999.9897,18.96041667
2017,8,20,18,57,49.4,9999999.9883,18.96372222
2017,8,20,18,58,1.3,9999999.9949,18.96702778
2017,8,20,18,58,13.1,9999999.9888,18.97030556
2017,8,20,18,58,25,9999999.9896,18.97361111
2017,8,20,18,58,36.9,9999999.9660,18.97691667
2017,8,20,18,58,48.8,9999999.9916,18.98022222
2017,8,20,18,59,0.7,9999999.9884,18.98352778
2017,8,20,18,59,12.6,10000000.0044,18.98683333
2017,8,20,18,59,24.5,10000000.0075,18.99013889
2017,8,20,18,59,36.4,10000000.0101,18.99344444
2017,8,20,18,59,48.3,10000000.0180,18.99675
2017,8,20,19,0,0.1,10000000.0112,19.00002778
2017,8,20,19,0,12,10000000.0074,19.00333333
2017,8,20,19,0,23.9,10000000.0013,19.00663889
2017,8,20,19,0,35.8,10000000.0013,19.00994444
2017,8,20,19,0,47.7,9999999.9996,19.01325
2017,8,20,19,0,59.6,9999999.9992,19.01655556
2017,8,20,19,1,11.5,9999999.9984,19.01986111
2017,8,20,19,1,23.4,10000000.0014,19.02316667
2017,8,20,19,1,35.3,9999999.9997,19.02647222
2017,8,20,19,1,47.1,9999999.9972,19.02975
2017,8,20,19,1,59,9999999.9905,19.03305556
2017,8,20,19,2,10.9,9999999.9959,19.03636111
2017,8,20,19,2,22.8,9999999.9988,19.03966667
2017,8,20,19,2,34.7,9999999.9995,19.04297222
2017,8,20,19,2,46.6,9999999.9875,19.04627778
2017,8,20,19,2,58.5,9999999.9811,19.04958333
2017,8,20,19,3,10.4,9999999.9948,19.05288889
2017,8,20,19,3,22.3,9999999.9632,19.05619444
2017,8,20,19,3,34.2,9999999.9826,19.0595
2017,8,20,19,3,46,9999999.9996,19.06277778
2017,8,20,19,3,57.9,9999999.9979,19.06608333
2017,8,20,19,4,9.8,9999999.9969,19.06938889
2017,8,20,19,4,21.7,10000000.0001,19.07269444
2017,8,20,19,4,33.6,10000000.0018,19.076
2017,8,20,19,4,45.5,9999999.9980,19.07930556
2017,8,20,19,4,57.4,9999999.9945,19.08261111
2017,8,20,19,5,9.2,9999999.9999,19.08588889
2017,8,20,19,5,21.1,9999999.9995,19.08919444
2017,8,20,19,5,33,9999999.9965,19.0925
2017,8,20,19,5,44.9,9999999.9945,19.09580556
2017,8,20,19,5,56.8,9999999.9960,19.09911111
2017,8,20,19,6,8.7,9999999.9963,19.10241667
2017,8,20,19,6,20.6,10000000.0028,19.10572222
2017,8,20,19,6,32.5,10000000.0156,19.10902778
2017,8,20,19,6,44.4,10000000.0060,19.11233333
2017,8,20,19,6,56.2,10000000.0054,19.11561111
2017,8,20,19,7,8.1,9999999.9909,19.11891667
2017,8,20,19,7,20,9999999.9974,19.12222222
2017,8,20,19,7,31.9,9999999.9926,19.12552778
2017,8,20,19,7,43.8,9999999.9905,19.12883333
2017,8,20,19,7,55.7,9999999.9932,19.13213889
2017,8,20,19,8,7.6,9999999.9992,19.13544444
2017,8,20,19,8,19.5,9999999.9241,19.13875
2017,8,20,19,8,31.4,9999999.9616,19.14205556
2017,8,20,19,8,43.2,9999999.9646,19.14533333
2017,8,20,19,8,55.1,9999999.9488,19.14863889
2017,8,20,19,9,7,9999999.9647,19.15194444
2017,8,20,19,9,18.9,9999999.9015,19.15525
2017,8,20,19,9,30.8,10000000.0030,19.15855556
2017,8,20,19,9,42.7,10000000.0115,19.16186111
2017,8,20,19,9,54.6,9999999.9615,19.16516667
2017,8,20,19,10,6.5,9999999.9043,19.16847222
2017,8,20,19,10,18.4,10000000.0004,19.17177778
2017,8,20,19,10,30.2,9999999.9978,19.17505556
2017,8,20,19,10,42.1,9999999.9875,19.17836111
2017,8,20,19,10,54,9999999.9997,19.18166667
2017,8,20,19,11,5.9,9999999.9900,19.18497222
2017,8,20,19,11,17.8,9999999.9944,19.18827778
2017,8,20,19,11,29.7,9999999.9946,19.19158333
2017,8,20,19,11,41.6,9999999.9867,19.19488889
2017,8,20,19,11,53.5,9999999.9434,19.19819444
2017,8,20,19,12,5.4,10000000.0104,19.2015
2017,8,20,19,12,17.2,10000000.0053,19.20477778
2017,8,20,19,12,29.1,9999999.9876,19.20808333
2017,8,20,19,12,41,10000000.0005,19.21138889
2017,8,20,19,12,52.9,9999999.9926,19.21469444
2017,8,20,19,13,4.8,9999999.9950,19.218
2017,8,20,19,13,16.7,9999999.9926,19.22130556
2017,8,20,19,13,28.6,9999999.9908,19.22461111
2017,8,20,19,13,40.5,9999999.9915,19.22791667
2017,8,20,19,13,52.4,9999999.9934,19.23122222
2017,8,20,19,14,4.3,10000000.0013,19.23452778
2017,8,20,19,14,16.2,10000000.0006,19.23783333
2017,8,20,19,14,28,9999999.9847,19.24111111
2017,8,20,19,14,39.9,9999999.9917,19.24441667
2017,8,20,19,14,51.8,10000000.0044,19.24772222
2017,8,20,19,15,3.7,10000000.0028,19.25102778
2017,8,20,19,15,15.6,10000000.0102,19.25433333
2017,8,20,19,15,27.5,10000000.0042,19.25763889
2017,8,20,19,15,39.3,9999999.9980,19.26091667
2017,8,20,19,15,51.2,10000000.0011,19.26422222
2017,8,20,19,16,3.1,10000000.0006,19.26752778
2017,8,20,19,16,15,9999999.9919,19.27083333
2017,8,20,19,16,26.9,9999999.9862,19.27413889
2017,8,20,19,16,38.8,9999999.9606,19.27744444
2017,8,20,19,16,50.7,9999999.9881,19.28075
2017,8,20,19,17,2.6,9999999.9940,19.28405556
2017,8,20,19,17,14.5,9999999.9918,19.28736111
2017,8,20,19,17,26.3,9999999.9992,19.29063889
2017,8,20,19,17,38.2,10000000.0081,19.29394444
2017,8,20,19,17,50.1,10000000.0046,19.29725
2017,8,20,19,18,2,9999999.9994,19.30055556
2017,8,20,19,18,13.9,9999999.9971,19.30386111
2017,8,20,19,18,25.8,9999999.9953,19.30716667
2017,8,20,19,18,37.7,9999999.9986,19.31047222
2017,8,20,19,18,49.6,9999999.9984,19.31377778
2017,8,20,19,19,1.5,9999999.9944,19.31708333
2017,8,20,19,19,13.3,9999999.9965,19.32036111
2017,8,20,19,19,25.2,10000000.0020,19.32366667
2017,8,20,19,19,37.1,10000000.0039,19.32697222
2017,8,20,19,19,49,10000000.0038,19.33027778
2017,8,20,19,20,0.9,10000000.0052,19.33358333
2017,8,20,19,20,12.8,10000000.0025,19.33688889
2017,8,20,19,20,24.7,9999999.9827,19.34019444
2017,8,20,19,20,36.6,9999999.9368,19.3435
2017,8,20,19,20,48.5,9999999.9415,19.34680556
2017,8,20,19,21,0.3,9999999.9372,19.35008333
2017,8,20,19,21,12.2,9999999.9406,19.35338889
2017,8,20,19,21,24.1,10000000.0006,19.35669444
2017,8,20,19,21,36,10000000.0073,19.36
2017,8,20,19,21,47.9,10000000.0102,19.36330556
2017,8,20,19,21,59.8,10000000.0123,19.36661111
2017,8,20,19,22,11.7,10000000.0123,19.36991667
2017,8,20,19,22,23.6,10000000.0136,19.37322222
2017,8,20,19,22,35.4,10000000.0192,19.3765
2017,8,20,19,22,47.3,10000000.0230,19.37980556
2017,8,20,19,22,59.2,10000000.0195,19.38311111
2017,8,20,19,23,11.1,10000000.0122,19.38641667
2017,8,20,19,23,23,10000000.0130,19.38972222
2017,8,20,19,23,34.9,10000000.0169,19.39302778
2017,8,20,19,23,46.7,10000000.0207,19.39630556
2017,8,20,19,23,58.6,10000000.0234,19.39961111
2017,8,20,19,24,10.5,10000000.0187,19.40291667
2017,8,20,19,24,22.4,10000000.0214,19.40622222
2017,8,20,19,24,34.3,10000000.0334,19.40952778
2017,8,20,19,24,46.2,10000000.0346,19.41283333
2017,8,20,19,24,58.1,10000000.0430,19.41613889
2017,8,20,19,25,10,10000000.0435,19.41944444
2017,8,20,19,25,21.9,10000000.0412,19.42275
2017,8,20,19,25,33.8,10000000.0454,19.42605556
2017,8,20,19,25,45.7,10000000.0679,19.42936111
2017,8,20,19,25,57.6,10000000.0661,19.43266667
2017,8,20,19,26,9.4,10000000.0542,19.43594444
2017,8,20,19,26,21.3,10000000.0473,19.43925
2017,8,20,19,26,33.2,10000000.0317,19.44255556
2017,8,20,19,26,45.1,10000000.0714,19.44586111
2017,8,20,19,26,57,10000000.0648,19.44916667
2017,8,20,19,27,8.9,10000000.0543,19.45247222
2017,8,20,19,27,20.8,10000000.0696,19.45577778
2017,8,20,19,27,32.7,10000000.0836,19.45908333
2017,8,20,19,27,44.6,10000000.0877,19.46238889
2017,8,20,19,27,56.4,10000000.0907,19.46566667
2017,8,20,19,28,8.3,10000000.1058,19.46897222
2017,8,20,19,28,20.2,10000000.1328,19.47227778
2017,8,20,19,28,32.1,10000000.1712,19.47558333
2017,8,20,19,28,44,10000000.1774,19.47888889
2017,8,20,19,28,55.9,10000000.1711,19.48219444
2017,8,20,19,29,7.8,10000000.1383,19.4855
2017,8,20,19,29,19.7,10000000.1566,19.48880556
2017,8,20,19,29,31.5,10000000.0722,19.49208333
2017,8,20,19,29,43.4,10000000.0685,19.49538889
2017,8,20,19,29,55.3,10000000.0601,19.49869444
2017,8,20,19,30,7.2,10000000.1371,19.502
2017,8,20,19,30,19.1,10000000.1378,19.50530556
2017,8,20,19,30,31,10000000.1390,19.50861111
2017,8,20,19,30,42.9,10000000.1333,19.51191667
2017,8,20,19,30,54.8,10000000.1330,19.51522222
2017,8,20,19,31,6.7,10000000.1323,19.51852778
2017,8,20,19,31,18.5,10000000.1181,19.52180556
2017,8,20,19,31,30.4,10000000.0312,19.52511111
2017,8,20,19,31,42.3,10000000.0121,19.52841667
2017,8,20,19,31,54.2,10000000.0192,19.53172222
2017,8,20,19,32,6.1,10000000.0811,19.53502778
2017,8,20,19,32,18,10000000.0238,19.53833333
2017,8,20,19,32,29.9,10000000.0133,19.54163889
2017,8,20,19,32,41.8,10000000.0100,19.54494444
2017,8,20,19,32,53.7,10000000.0058,19.54825
2017,8,20,19,33,5.5,10000000.0914,19.55152778
2017,8,20,19,33,17.4,10000000.0935,19.55483333
2017,8,20,19,33,29.3,10000000.0859,19.55813889
2017,8,20,19,33,41.3,10000000.0489,19.56147222
2017,8,20,19,33,53.2,10000000.0279,19.56477778
2017,8,20,19,34,5.1,10000000.0579,19.56808333
2017,8,20,19,34,16.9,10000000.0542,19.57136111
2017,8,20,19,34,28.8,10000000.0509,19.57466667
2017,8,20,19,34,40.7,10000000.0054,19.57797222
2017,8,20,19,34,52.5,9999999.9947,19.58125
2017,8,20,19,35,4.4,9999999.9878,19.58455556
2017,8,20,19,35,16.3,9999999.9850,19.58786111
2017,8,20,19,35,28.2,10000000.0180,19.59116667
2017,8,20,19,35,40.1,10000000.0114,19.59447222
2017,8,20,19,35,52,9999999.9614,19.59777778
2017,8,20,19,36,3.9,9999999.9438,19.60108333
2017,8,20,19,36,15.8,9999999.9406,19.60438889
2017,8,20,19,36,27.7,10000000.0679,19.60769444
2017,8,20,19,36,39.5,9999999.9615,19.61097222
2017,8,20,19,36,51.4,9999999.9458,19.61427778
2017,8,20,19,37,3.3,9999999.9365,19.61758333
2017,8,20,19,37,15.2,9999999.9358,19.62088889
2017,8,20,19,37,27.1,9999999.9877,19.62419444
2017,8,20,19,37,39,9999999.9954,19.6275
2017,8,20,19,37,50.9,10000000.0677,19.63080556
2017,8,20,19,38,2.8,10000000.1060,19.63411111
2017,8,20,19,38,14.6,10000000.0926,19.63738889
2017,8,20,19,38,26.5,10000000.0748,19.64069444
2017,8,20,19,38,38.4,10000000.1064,19.644
2017,8,20,19,38,50.3,10000000.1137,19.64730556
2017,8,20,19,39,2.2,9999999.9955,19.65061111
2017,8,20,19,39,14.1,10000000.0041,19.65391667
2017,8,20,19,39,26,10000000.0123,19.65722222
2017,8,20,19,39,37.9,10000000.0130,19.66052778
2017,8,20,19,39,49.8,10000000.0060,19.66383333
2017,8,20,19,40,1.6,10000000.0029,19.66711111
2017,8,20,19,40,13.5,9999999.9912,19.67041667
2017,8,20,19,40,25.4,9999999.9879,19.67372222
2017,8,20,19,40,37.3,9999999.9902,19.67702778
2017,8,20,19,40,49.2,9999999.9862,19.68033333
2017,8,20,19,41,1.1,9999999.9722,19.68363889
2017,8,20,19,41,13,9999999.9706,19.68694444
2017,8,20,19,41,24.9,9999999.9827,19.69025
2017,8,20,19,41,36.8,9999999.9501,19.69355556
2017,8,20,19,41,48.6,10000000.0018,19.69683333
2017,8,20,19,42,0.5,9999999.9991,19.70013889
2017,8,20,19,42,12.4,9999999.9658,19.70344444
2017,8,20,19,42,24.3,9999999.8833,19.70675
2017,8,20,19,42,36.2,9999999.8937,19.71005556
2017,8,20,19,42,48.1,9999999.9027,19.71336111
2017,8,20,19,43,0,9999999.9023,19.71666667
2017,8,20,19,43,11.9,9999999.8980,19.71997222
2017,8,20,19,43,23.5,9999999.9422,19.72319444
2017,8,20,19,43,35.3,9999999.9378,19.72647222
2017,8,20,19,43,47.2,9999999.9072,19.72977778
2017,8,20,19,43,59.1,9999999.9010,19.73308333
2017,8,20,19,44,11.3,9999999.8935,19.73647222
2017,8,20,19,44,23.2,9999999.8736,19.73977778
2017,8,20,19,44,35.1,9999999.8577,19.74308333
2017,8,20,19,44,47,9999999.8385,19.74638889
2017,8,20,19,44,58.9,9999999.8564,19.74969444
2017,8,20,19,45,10.8,9999999.8984,19.753
2017,8,20,19,45,22.6,9999999.9069,19.75627778
2017,8,20,19,45,34.5,9999999.9147,19.75958333
2017,8,20,19,45,46.4,9999999.9145,19.76288889
2017,8,20,19,45,58.3,9999999.9105,19.76619444
2017,8,20,19,46,10.2,9999999.9176,19.7695
2017,8,20,19,46,22.1,9999999.8922,19.77280556
2017,8,20,19,46,34,9999999.9154,19.77611111
2017,8,20,19,46,45.9,10000000.0022,19.77941667
2017,8,20,19,46,57.7,10000000.0039,19.78269444
2017,8,20,19,47,9.6,9999999.9663,19.786
2017,8,20,19,47,21.5,9999999.9698,19.78930556
2017,8,20,19,47,33.4,9999999.9563,19.79261111
2017,8,20,19,47,45.3,9999999.9673,19.79591667
2017,8,20,19,47,57.2,9999999.9881,19.79922222
2017,8,20,19,48,9.1,9999999.9860,19.80252778
2017,8,20,19,48,21,9999999.9848,19.80583333
2017,8,20,19,48,32.9,9999999.9906,19.80913889
2017,8,20,19,48,44.7,9999999.9846,19.81241667
2017,8,20,19,48,56.6,9999999.9275,19.81572222
2017,8,20,19,49,8.5,9999999.9224,19.81902778
2017,8,20,19,49,20.4,9999999.9036,19.82233333
2017,8,20,19,49,32.3,9999999.9896,19.82563889
2017,8,20,19,49,44.2,9999999.9897,19.82894444
2017,8,20,19,49,56.1,10000000.0018,19.83225
2017,8,20,19,50,8,9999999.9185,19.83555556
2017,8,20,19,50,19.9,10000000.0083,19.83886111
2017,8,20,19,50,31.7,9999999.9891,19.84213889
2017,8,20,19,50,43.6,9999999.9924,19.84544444
2017,8,20,19,50,55.5,9999999.9859,19.84875
2017,8,20,19,51,7.4,9999999.9702,19.85205556
2017,8,20,19,51,19.3,9999999.9788,19.85536111
2017,8,20,19,51,31.2,9999999.9827,19.85866667
2017,8,20,19,51,43.1,9999999.9851,19.86197222
2017,8,20,19,51,55,9999999.8332,19.86527778
2017,8,20,19,52,6.9,9999999.9800,19.86858333
2017,8,20,19,52,18.7,9999999.9776,19.87186111
2017,8,20,19,52,30.6,9999999.9678,19.87516667
2017,8,20,19,52,42.5,9999999.9805,19.87847222
2017,8,20,19,52,54.4,9999999.9868,19.88177778
2017,8,20,19,53,6.3,9999999.9887,19.88508333
2017,8,20,19,53,18.2,9999999.9886,19.88838889
2017,8,20,19,53,30.1,9999999.9827,19.89169444
2017,8,20,19,53,42.3,9999999.9759,19.89508333
2017,8,20,19,53,54.2,9999999.9841,19.89838889
2017,8,20,19,54,6.1,9999999.9846,19.90169444
2017,8,20,19,54,18,9999999.9637,19.905
2017,8,20,19,54,29.5,9999999.9393,19.90819444
2017,8,20,19,54,41.4,9999999.8875,19.9115
2017,8,20,19,54,53.3,9999999.9237,19.91480556
2017,8,20,19,55,5.2,9999999.9403,19.91811111
2017,8,20,19,55,17.1,9999999.9521,19.92141667
2017,8,20,19,55,29,9999999.9637,19.92472222
2017,8,20,19,55,40.8,9999999.9874,19.928
2017,8,20,19,55,52.7,9999999.9924,19.93130556
2017,8,20,19,56,4.6,9999999.9851,19.93461111
2017,8,20,19,56,16.5,9999999.9917,19.93791667
2017,8,20,19,56,28.4,9999999.9984,19.94122222
2017,8,20,19,56,40.3,9999999.9970,19.94452778
2017,8,20,19,56,52.2,9999999.9934,19.94783333
2017,8,20,19,57,4.1,9999999.9861,19.95113889
2017,8,20,19,57,16,9999999.9837,19.95444444
2017,8,20,19,57,27.8,9999999.8972,19.95772222
2017,8,20,19,57,39.7,9999999.8960,19.96102778
2017,8,20,19,57,51.6,9999999.8968,19.96433333
2017,8,20,19,58,3.5,9999999.8998,19.96763889
2017,8,20,19,58,15.4,9999999.9928,19.97094444
2017,8,20,19,58,27.3,9999999.9903,19.97425
2017,8,20,19,58,39.2,9999999.9050,19.97755556
2017,8,20,19,58,51.1,9999999.9230,19.98086111
2017,8,20,19,59,3,9999999.8409,19.98416667
2017,8,20,19,59,14.8,9999999.8596,19.98744444
2017,8,20,19,59,26.7,9999999.8777,19.99075
2017,8,20,19,59,38.6,9999999.8590,19.99405556
2017,8,20,19,59,50.5,9999999.8441,19.99736111
2017,8,20,20,0,2.4,9999999.8817,20.00066667
2017,8,20,20,0,14.3,9999999.8853,20.00397222
2017,8,20,20,0,26.2,9999999.8648,20.00727778
2017,8,20,20,0,38.1,9999999.8782,20.01058333
2017,8,20,20,0,50,9999999.9078,20.01388889
2017,8,20,20,1,1.8,9999999.9036,20.01716667
2017,8,20,20,1,13.7,9999999.9021,20.02047222
2017,8,20,20,1,25.6,9999999.9405,20.02377778
2017,8,20,20,1,37.5,9999999.9297,20.02708333
2017,8,20,20,1,49.4,9999999.9054,20.03038889
2017,8,20,20,2,1.3,9999999.9894,20.03369444
2017,8,20,20,2,13.2,9999999.9180,20.037
2017,8,20,20,2,25.1,9999999.9032,20.04030556
2017,8,20,20,2,36.9,9999999.9035,20.04358333
2017,8,20,20,2,48.8,9999999.9304,20.04688889
2017,8,20,20,3,0.7,9999999.9869,20.05019444
2017,8,20,20,3,12.6,9999999.8977,20.0535
2017,8,20,20,3,24.5,9999999.8992,20.05680556
2017,8,20,20,3,36.4,9999999.8985,20.06011111
2017,8,20,20,3,48.3,9999999.8639,20.06341667
2017,8,20,20,4,0.1,9999999.8778,20.06669444
2017,8,20,20,4,12,9999999.9032,20.07
2017,8,20,20,4,23.9,9999999.9003,20.07330556
2017,8,20,20,4,35.8,9999999.8973,20.07661111
2017,8,20,20,4,47.7,9999999.8996,20.07991667
2017,8,20,20,4,59.6,9999999.9809,20.08322222
2017,8,20,20,5,11.5,9999999.9838,20.08652778
2017,8,20,20,5,23.4,9999999.8629,20.08983333
2017,8,20,20,5,35.3,9999999.8763,20.09313889
2017,8,20,20,5,47.2,9999999.8758,20.09644444
2017,8,20,20,5,59.1,9999999.8682,20.09975
2017,8,20,20,6,10.9,9999999.9845,20.10302778
2017,8,20,20,6,22.8,9999999.8830,20.10633333
2017,8,20,20,6,34.7,9999999.8928,20.10963889
2017,8,20,20,6,46.6,9999999.9048,20.11294444
2017,8,20,20,6,58.5,9999999.9171,20.11625
2017,8,20,20,7,10.4,9999999.8964,20.11955556
2017,8,20,20,7,22.3,9999999.8964,20.12286111
2017,8,20,20,7,34.2,9999999.9159,20.12616667
2017,8,20,20,7,46.1,9999999.9070,20.12947222
2017,8,20,20,7,57.9,9999999.9031,20.13275
2017,8,20,20,8,9.8,9999999.9199,20.13605556
2017,8,20,20,8,21.7,9999999.9401,20.13936111
2017,8,20,20,8,33.6,9999999.9883,20.14266667
2017,8,20,20,8,45.5,9999999.9900,20.14597222
2017,8,20,20,8,57.4,9999999.9867,20.14927778
2017,8,20,20,9,9.3,9999999.9737,20.15258333
2017,8,20,20,9,21.2,9999999.9807,20.15588889
2017,8,20,20,9,33,9999999.9902,20.15916667
2017,8,20,20,9,44.9,10000000.0026,20.16247222
2017,8,20,20,9,56.8,9999999.9158,20.16577778
2017,8,20,20,10,8.7,9999999.9260,20.16908333
2017,8,20,20,10,20.6,9999999.9465,20.17238889
2017,8,20,20,10,32.5,9999999.9468,20.17569444
2017,8,20,20,10,44.4,9999999.9443,20.179
2017,8,20,20,10,56.3,9999999.9559,20.18230556
2017,8,20,20,11,8.2,9999999.9583,20.18561111
2017,8,20,20,11,20,9999999.9452,20.18888889
2017,8,20,20,11,31.9,9999999.9623,20.19219444
2017,8,20,20,11,43.8,9999999.9798,20.1955
2017,8,20,20,11,55.7,9999999.9849,20.19880556
2017,8,20,20,12,7.6,9999999.9871,20.20211111
2017,8,20,20,12,19.5,9999999.9904,20.20541667
2017,8,20,20,12,31.4,9999999.9262,20.20872222
2017,8,20,20,12,43.3,9999999.9382,20.21202778
2017,8,20,20,12,55.2,9999999.9652,20.21533333
2017,8,20,20,13,7,9999999.9786,20.21861111
2017,8,20,20,13,18.9,9999999.9811,20.22191667
2017,8,20,20,13,30.8,10000000.0024,20.22522222
2017,8,20,20,13,42.7,10000000.0108,20.22852778
2017,8,20,20,13,54.6,10000000.0093,20.23183333
2017,8,20,20,14,6.5,9999999.9914,20.23513889
2017,8,20,20,14,18.4,10000000.0070,20.23844444
2017,8,20,20,14,30.3,10000000.0052,20.24175
2017,8,20,20,14,42.2,9999999.9936,20.24505556
2017,8,20,20,14,54,10000000.0018,20.24833333
2017,8,20,20,15,5.9,10000000.0272,20.25163889
2017,8,20,20,15,17.8,10000000.0293,20.25494444
2017,8,20,20,15,29.7,10000000.0086,20.25825
2017,8,20,20,15,41.6,10000000.0231,20.26155556
2017,8,20,20,15,53.5,9999999.9807,20.26486111
2017,8,20,20,16,5.4,9999999.9870,20.26816667
2017,8,20,20,16,17.3,9999999.9892,20.27147222
2017,8,20,20,16,29.2,9999999.9830,20.27477778
2017,8,20,20,16,41,9999999.9552,20.27805556
2017,8,20,20,16,52.9,9999999.9493,20.28136111
2017,8,20,20,17,4.8,9999999.9563,20.28466667
2017,8,20,20,17,16.7,9999999.9699,20.28797222
2017,8,20,20,17,28.6,10000000.0004,20.29127778
2017,8,20,20,17,40.5,9999999.9912,20.29458333
2017,8,20,20,17,52.4,9999999.9839,20.29788889
2017,8,20,20,18,4.3,9999999.9701,20.30119444
2017,8,20,20,18,16.2,9999999.9628,20.3045
2017,8,20,20,18,28,9999999.9730,20.30777778
2017,8,20,20,18,39.9,9999999.9675,20.31108333
2017,8,20,20,18,51.8,9999999.9604,20.31438889
2017,8,20,20,19,3.7,9999999.9594,20.31769444
2017,8,20,20,19,15.6,9999999.9582,20.321
2017,8,20,20,19,27.5,9999999.9630,20.32430556
2017,8,20,20,19,39.4,9999999.9683,20.32761111
2017,8,20,20,19,51.3,9999999.9792,20.33091667
2017,8,20,20,20,3.2,9999999.9850,20.33422222
2017,8,20,20,20,15,9999999.9819,20.3375
2017,8,20,20,20,26.9,9999999.9694,20.34080556
2017,8,20,20,20,38.8,9999999.9782,20.34411111
2017,8,20,20,20,50.7,9999999.9872,20.34741667
2017,8,20,20,21,2.6,10000000.0063,20.35072222
2017,8,20,20,21,14.5,10000000.0232,20.35402778
2017,8,20,20,21,26.4,10000000.0091,20.35733333
2017,8,20,20,21,38.3,10000000.0047,20.36063889
2017,8,20,20,21,50.1,10000000.0017,20.36391667
2017,8,20,20,22,2,10000000.0022,20.36722222
2017,8,20,20,22,13.9,10000000.0012,20.37052778
2017,8,20,20,22,25.8,10000000.0016,20.37383333
2017,8,20,20,22,37.7,10000000.0000,20.37713889
2017,8,20,20,22,49.6,9999999.9994,20.38044444
2017,8,20,20,23,1.5,10000000.0038,20.38375
2017,8,20,20,23,13.4,9999999.9202,20.38705556
2017,8,20,20,23,25.3,9999999.9150,20.39036111
2017,8,20,20,23,37.1,9999999.9206,20.39363889
2017,8,20,20,23,49,9999999.9446,20.39694444
2017,8,20,20,24,0.9,9999999.9633,20.40025
2017,8,20,20,24,12.8,9999999.9652,20.40355556
2017,8,20,20,24,24.7,10000000.0038,20.40686111
2017,8,20,20,24,36.6,10000000.0067,20.41016667
2017,8,20,20,24,48.5,10000000.0033,20.41347222
2017,8,20,20,25,0.4,9999999.9932,20.41677778
2017,8,20,20,25,12.3,9999999.9987,20.42008333
2017,8,20,20,25,24.1,10000000.0000,20.42336111
2017,8,20,20,25,36,9999999.9982,20.42666667
2017,8,20,20,25,47.9,9999999.9955,20.42997222
2017,8,20,20,25,59.8,9999999.8943,20.43327778
2017,8,20,20,26,11.7,9999999.8973,20.43658333
